    0.190971374511718750E+01    0.124601602554321289E+01   -0.155341490507125854E+02    0.735474288463592529E+00    0.312430143356323242E+00    0.959153532981872559E+00   -0.134246319527225662E+07   -0.608896350544152032E+01    1
    0.183025550842285156E+01   -0.153322696685791016E+01   -0.156814534664154053E+02    0.511094152927398682E+00   -0.196273207664489746E+00   -0.219767451286315918E+00   -0.133754559018106433E+07   -0.609146350544151804E+01    1
   -0.976613283157348633E+00   -0.864070653915405273E-01   -0.153975613117218018E+02    0.917245686054229736E+00   -0.774219870567321777E+00   -0.363002061843872070E+00   -0.132164365043242881E+07   -0.609396350544151844E+01    1
    0.167276215553283691E+01   -0.164580821990966797E+01   -0.156688213348388672E+02    0.688151538372039795E+00   -0.528425574302673340E+00   -0.950727701187133789E+00   -0.131935773700376926E+07   -0.609646350544151083E+01    1
   -0.106550025939941406E+01   -0.261834025382995605E+01   -0.156257933378219604E+02    0.589999675750732422E+00   -0.848131060600280762E+00    0.405331492424011230E+00   -0.131842928472426184E+07   -0.609896350544150234E+01    1
   -0.149941802024841309E+01   -0.356647372245788574E+01   -0.155022414922714233E+02    0.172193646430969238E+00    0.988354682922363281E+00    0.780225515365600586E+00   -0.129945965582219698E+07   -0.610146350544149918E+01    1
   -0.177693843841552734E+00    0.195463001728057861E+01   -0.150064576864242554E+02    0.130202293395996094E+00    0.863698244094848633E+00   -0.441754221916198730E+00   -0.128902502846494829E+07   -0.610396350544150579E+01    1
    0.263712167739868164E+00   -0.169379353523254395E+01   -0.153801147937774658E+02    0.908121764659881592E+00   -0.272632837295532227E-01   -0.322291731834411621E+00   -0.128560192380338185E+07   -0.610646350544152394E+01    1
    0.105176353454589844E+01    0.343818068504333496E+01   -0.152923711538314819E+02    0.881200551986694336E+00   -0.784257292747497559E+00   -0.484767198562622070E+00   -0.128491537778004981E+07   -0.610896350544153233E+01    1
    0.188163971900939941E+01    0.186504125595092773E+00   -0.156466619968414307E+02    0.581152737140655518E+00    0.460009932518005371E+00    0.956170558929443359E+00   -0.127290399009175692E+07   -0.611146350544151318E+01    1
    0.163601040840148926E+01   -0.359425961971282959E+01   -0.159228354692459106E+02    0.123432934284210205E+00   -0.492293357849121094E+00    0.325918555259704590E+00   -0.125213151434525405E+07   -0.611396350544150202E+01    1
   -0.197342705726623535E+01    0.129923522472381592E+01   -0.160712138414382935E+02    0.174990475177764893E+00   -0.857964992523193359E+00    0.349781632423400879E+00   -0.124273027542287973E+07   -0.611646350544151840E+01    1
   -0.190749669075012207E+01    0.353429913520812988E+00   -0.158775508403778076E+02    0.471730530261993408E+00   -0.868102312088012695E-01    0.366792678833007812E+00   -0.124148107224469283E+07   -0.611896350544151613E+01    1
   -0.222176313400268555E+00   -0.411567091941833496E+00   -0.154127154350280762E+02    0.483624577522277832E+00    0.405668020248413086E-01    0.391635298728942871E+00   -0.122395614503479167E+07   -0.612146350544151030E+01    1
    0.796527862548828125E-01   -0.386196970939636230E+01   -0.157085745334625244E+02    0.417562842369079590E+00   -0.704969882965087891E+00   -0.712485909461975098E+00   -0.121913015183224878E+07   -0.612396350544150803E+01    1
   -0.646659135818481445E+00    0.749605894088745117E+00   -0.155679624080657959E+02    0.119697570800781250E+00   -0.417084217071533203E+00   -0.835766077041625977E+00   -0.121780287063179212E+07   -0.612646350544151108E+01    1
   -0.169574332237243652E+01    0.244680643081665039E+01   -0.156456956863403320E+02    0.719037890434265137E+00    0.601944804191589355E+00   -0.159679412841796875E+00   -0.121622515890203370E+07   -0.612896350544151858E+01    1
   -0.174818730354309082E+01    0.441680490970611572E+01   -0.156657282114028931E+02    0.884295821189880371E+00   -0.437299609184265137E+00    0.315141439437866211E+00   -0.121043531307625538E+07   -0.613146350544150476E+01    1
   -0.158320403099060059E+01   -0.341337800025939941E+01   -0.159118638038635254E+02    0.747882008552551270E+00    0.540459752082824707E+00    0.338615536689758301E+00   -0.120621884763815650E+07   -0.613396350544150160E+01    1
    0.547177076339721680E+00    0.404809474945068359E+01   -0.153963646888732910E+02    0.479752957820892334E+00   -0.711069941520690918E+00   -0.239038944244384766E+00   -0.119567360325002624E+07   -0.613646350544149932E+01    1
    0.875215053558349609E+00   -0.294499158859252930E+01   -0.156712864637374878E+02    0.810173928737640381E+00   -0.396773934364318848E+00    0.881855845451354980E+00   -0.119325031345086824E+07   -0.613896350544150327E+01    1
   -0.108982539176940918E+01   -0.452811121940612793E+01   -0.158305588960647583E+02    0.773299992084503174E+00    0.285123348236083984E+00    0.673314213752746582E+00   -0.119086930443632533E+07   -0.614146350544151343E+01    1
    0.455830574035644531E+00    0.345885515213012695E+01   -0.154362180233001709E+02    0.480063736438751221E+00   -0.679542541503906250E+00   -0.501747846603393555E+00   -0.117855565168013610E+07   -0.614396350544152714E+01    1
    0.128225255012512207E+01   -0.229431807994842529E+01   -0.157652953863143921E+02    0.934626281261444092E+00   -0.823921918869018555E+00   -0.626977920532226562E+00   -0.117707912467141543E+07   -0.614646350544152309E+01    1
   -0.736010789871215820E+00    0.117898702621459961E+01   -0.157645390033721924E+02    0.158875465393066406E+00   -0.917236089706420898E+00   -0.658021807670593262E+00   -0.116552914085648721E+07   -0.614896350544151282E+01    1
   -0.133170485496520996E+01    0.373884320259094238E+01   -0.155116581916809082E+02    0.229132711887359619E+00    0.320291280746459961E+00    0.288965344429016113E+00   -0.115716911226722389E+07   -0.615146350544152742E+01    1
   -0.199916076660156250E+01    0.320578753948211670E+01   -0.159619814157485962E+02    0.871901690959930420E+00   -0.289355754852294922E+00   -0.284010171890258789E-01   -0.115438112141737156E+07   -0.615396350544151360E+01    1
    0.672135591506958008E+00    0.274487197399139404E+01   -0.153649259805679321E+02    0.538298487663269043E-01    0.262028455734252930E+00    0.238321185111999512E+00   -0.115044039080568287E+07   -0.615646350544150067E+01    1
    0.174077963829040527E+01   -0.363296866416931152E+01   -0.160223979949951172E+02    0.366249442100524902E+00    0.615327358245849609E-01    0.444199085235595703E+00   -0.114730351226679562E+07   -0.615896350544150195E+01    1
   -0.198020219802856445E+01   -0.297362625598907471E+01   -0.163518075942993164E+02    0.691191673278808594E+00   -0.865741729736328125E+00    0.169299483299255371E+00   -0.114174957315383316E+07   -0.616146350544151922E+01    1
   -0.195704078674316406E+01   -0.172989666461944580E+01   -0.161710653305053711E+02    0.563269078731536865E+00    0.193280100822448730E+00    0.563906192779541016E+00   -0.113626295091600530E+07   -0.616396350544152849E+01    1
    0.650286197662353516E+00    0.238822877407073975E+01   -0.154599223136901855E+02    0.835035860538482666E+00    0.392252802848815918E+00   -0.763579964637756348E+00   -0.113535065026746853E+07   -0.616646350544150668E+01    1
   -0.122616577148437500E+01    0.349612593650817871E+01   -0.155342935323715210E+02    0.697597920894622803E+00    0.912015199661254883E+00   -0.961455345153808594E+00   -0.112566108392891404E+07   -0.616896350544149996E+01    1
   -0.139441609382629395E+01   -0.211963534355163574E+01   -0.159848356246948242E+02    0.472285509109497070E+00    0.360845327377319336E-01    0.177920699119567871E+00   -0.110461190415303479E+07   -0.617146350544152167E+01    1
   -0.284646034240722656E+00    0.676816701889038086E+00   -0.156025915145874023E+02    0.777674138545989990E+00   -0.387095093727111816E+00    0.390879154205322266E+00   -0.110140680186575465E+07   -0.617396350544153449E+01    1
   -0.181808161735534668E+01   -0.166031181812286377E+01   -0.162688797712326050E+02    0.681041479110717773E-01   -0.177648901939392090E+00   -0.752029895782470703E+00   -0.109847033199393051E+07   -0.617646350544151179E+01    1
   -0.400125265121459961E+00    0.412694990634918213E+01   -0.153958185911178589E+02    0.983279943466186523E-01    0.352938413619995117E+00   -0.305264830589294434E+00   -0.108050833658339083E+07   -0.617896350544150152E+01    1
    0.504520654678344727E+00    0.419674098491668701E+01   -0.154133226871490479E+02    0.168179333209991455E+00    0.245434999465942383E+00    0.842381477355957031E+00   -0.107403672751101968E+07   -0.618146350544150103E+01    1
    0.199591016769409180E+01   -0.428853511810302734E+01   -0.165787128210067749E+02    0.128852903842926025E+00   -0.900884866714477539E+00   -0.184985280036926270E+00   -0.106214706497571710E+07   -0.618396350544151829E+01    1
    0.113465619087219238E+01    0.304579198360443115E+01   -0.155844841003417969E+02    0.287386536598205566E+00    0.424453020095825195E+00    0.707510948181152344E+00   -0.106193467298191204E+07   -0.618646350544152934E+01    1
   -0.115497732162475586E+01   -0.135233163833618164E+01   -0.158082797527313232E+02    0.936798453330993652E-01    0.499430894851684570E+00    0.570275783538818359E-01   -0.105750058067697822E+07   -0.618896350544151730E+01    1
   -0.239105224609375000E-01    0.327306568622589111E+01   -0.154356626272201538E+02    0.402716815471649170E+00    0.561898946762084961E+00   -0.244957685470581055E+00   -0.105488651633801777E+07   -0.619146350544153012E+01    1
    0.524853229522705078E+00   -0.230612874031066895E+01   -0.156660329103469849E+02    0.349635422229766846E+00    0.815029263496398926E+00    0.626194000244140625E+00   -0.103725233241546818E+07   -0.619396350544153673E+01    1
    0.183320927619934082E+01   -0.489151477813720703E+01   -0.163061513900756836E+02    0.694986939430236816E+00    0.855970501899719238E+00   -0.964445710182189941E+00   -0.102491663707059191E+07   -0.619646350544151137E+01    1
   -0.180318236351013184E+01    0.251716732978820801E+01   -0.160659456253051758E+02    0.741280794143676758E+00    0.820832490921020508E+00   -0.428448677062988281E+00   -0.101610394829014363E+07   -0.619896350544150465E+01    1
   -0.148275399208068848E+01   -0.434432864189147949E+01   -0.163713859319686890E+02    0.427663207054138184E+00   -0.181921720504760742E-01   -0.560545444488525391E+00   -0.999739371143721160E+06   -0.620146350544151748E+01    1
   -0.136106157302856445E+01   -0.434261202812194824E+01   -0.161598086357116699E+02    0.602863550186157227E+00    0.911222457885742188E+00    0.817971467971801758E+00   -0.999584678025330883E+06   -0.620396350544150987E+01    1
    0.191644215583801270E+01   -0.220277965068817139E+01   -0.163981143236160278E+02    0.834596037864685059E+00   -0.873476147651672363E+00   -0.701911330223083496E+00   -0.989670499152019736E+06   -0.620646350544149783E+01    1
