   -0.820219805351158016E+00    0.372220362159152174E+01   -0.183532170929753846E+01
   -0.794498808490560648E+00    0.344841632398039444E+01   -0.182215141140035031E+01
   -0.831779887375828864E+00    0.380690028141358638E+01   -0.182121133023852044E+01
   -0.849593097468392955E+00    0.346639745432008084E+01   -0.182065148584288261E+01
   -0.900859066445864443E+00    0.368511652300607118E+01   -0.182043527204115829E+01
   -0.834330472606673368E+00    0.341583479826101488E+01   -0.181823465631379277E+01
   -0.102074691206731138E+01    0.463562868270172679E+01   -0.181647089397757600E+01
   -0.994119994991791600E+00    0.423668069772854317E+01   -0.181616148379314857E+01
   -0.970785235133007518E+00    0.453441482362477899E+01   -0.181435799917225160E+01
   -0.806821322926911222E+00    0.360418840109298522E+01   -0.181046547968373828E+01
   -0.845751728042555939E+00    0.390097829369351778E+01   -0.180555552486738979E+01
   -0.899500870789335494E+00    0.421480614930899478E+01   -0.180375774071170070E+01
   -0.802590713086779317E+00    0.336288834512231105E+01   -0.179918776395775715E+01
   -0.101997147404249944E+01    0.447512572886261850E+01   -0.178135820806629197E+01
   -0.813718498135900248E+00    0.337270854008351151E+01   -0.177158456216219351E+01
   -0.835544848820269692E+00    0.342433179323165504E+01   -0.176919161690476789E+01
   -0.851051501706542979E+00    0.347689082068823829E+01   -0.176081014789773693E+01
   -0.101793316041911197E+01    0.445534756432288681E+01   -0.176028195841927504E+01
   -0.101082197508502070E+01    0.438204154788737910E+01   -0.175745323099080353E+01
   -0.102240884153971123E+01    0.451936627935045188E+01   -0.175733309267405335E+01
   -0.889867735656750369E+00    0.415945226602896767E+01   -0.175110668997587848E+01
   -0.975032322994938028E+00    0.454357628180763840E+01   -0.175087925797759203E+01
   -0.100166007006709457E+01    0.430441197996562153E+01   -0.174036321370797298E+01
   -0.943785084283074838E+00    0.391775390694053982E+01   -0.173929125008566188E+01
   -0.812394096253509446E+00    0.337607098406385830E+01   -0.173667077945365245E+01
   -0.903497572858892539E+00    0.370430615172286437E+01   -0.173573872516016481E+01
   -0.969824939214742443E+00    0.452401278197799783E+01   -0.173546591876206269E+01
   -0.918225049476141919E+00    0.430390450822111426E+01   -0.173345678545316528E+01
   -0.846467710387880601E+00    0.346323345081583689E+01   -0.173263677782778691E+01
   -0.934607992031617485E+00    0.438020003812200009E+01   -0.172922649545425511E+01
   -0.804191482079824382E+00    0.356112570116164484E+01   -0.172484812833065204E+01
   -0.798003870130772341E+00    0.340332026950242650E+01   -0.172467993971543265E+01
   -0.102090428711736614E+01    0.451377105946723844E+01   -0.170765604126650983E+01
   -0.981398048509323218E+00    0.455998378182277975E+01   -0.170549448609860033E+01
   -0.891678310803289520E+00    0.365042903094863291E+01   -0.170458379854025965E+01
   -0.891678310803289520E+00    0.365042903094863291E+01   -0.170458379854025965E+01
   -0.951026125637413955E+00    0.396296095956724415E+01   -0.170280911289271519E+01
   -0.101296848452903632E+01    0.441407794378259233E+01   -0.169608560697447719E+01
   -0.101574525264667059E+01    0.461620863503157786E+01   -0.169365482076876162E+01
   -0.904230078110078495E+00    0.371266329688648433E+01   -0.167350239449297589E+01
   -0.808600638882809974E+00    0.338469336280154032E+01   -0.167235378117631450E+01
   -0.813710270953732717E+00    0.364461453251843714E+01   -0.166136725316753076E+01
   -0.912366229299708564E+00    0.375441612897867216E+01   -0.165788463940389841E+01
   -0.984652813453191555E+00    0.456464292675155825E+01   -0.165540424591644952E+01
   -0.812469334035961666E+00    0.338933067456430770E+01   -0.165247027966950899E+01
   -0.101832837023742329E+01    0.459370046371064156E+01   -0.164815120188070985E+01
   -0.814641110903270516E+00    0.365063670396311934E+01   -0.164594413930191519E+01
   -0.804304437989047827E+00    0.354313869124083247E+01   -0.164475413899889533E+01
   -0.863899015376336621E+00    0.353580524943046370E+01   -0.164243619945706154E+01
   -0.954275276528587568E+00    0.445691512386401811E+01   -0.164215068244142093E+01
   -0.965818947164278185E+00    0.405961242446819348E+01   -0.163669336302938651E+01
   -0.965818947164278185E+00    0.405961242446819348E+01   -0.163669336302938651E+01
   -0.904694514720448595E+00    0.422892160814188678E+01   -0.163641757693667089E+01
   -0.954437208668988291E+00    0.398913502601292080E+01   -0.163425627248363514E+01
   -0.853294362492782454E+00    0.393433609844093013E+01   -0.163257948712919054E+01
   -0.101691215974726568E+01    0.447917936525776739E+01   -0.162662706342604446E+01
   -0.804064068359165773E+00    0.340333309347574264E+01   -0.162196321663910248E+01
   -0.867745947093027326E+00    0.355368077423930373E+01   -0.161321821987225844E+01
   -0.101862633190325980E+01    0.451903138462724563E+01   -0.161132455180112943E+01
   -0.100223313487491872E+01    0.432723328732865653E+01   -0.160938098858463507E+01
   -0.101903293007215900E+01    0.455805141825340421E+01   -0.160917668024879656E+01
   -0.998133605256729339E+00    0.429332896763406247E+01   -0.160433117826656657E+01
